27368886;Enemies Among Us;Louisiana Governor Chip Majors  is front in line to be North Carolina Senator Edmonds'  Vice Presidential nominee. The day he is to be announced, Majors goes to a hotel, where he meets a prostitute. After a few moments, the prostitute takes out a gun and tries to assassinate him, but Majors overpowers her, and realizes that a group (led by a man named Graham , is trying to assassinate him before he is chosen. Majors kills the prostitute, but his protection, Devon  and Thomas Cobbs  find out. Majors offers them both a million dollars, and they eventually agree to the bribe. Meanwhile, Cobbs's former girlfriend, Gloria  is torturing one of the men behind the plot to assassinate Governor Majors. Cobbs calls Gloria, unaware of what she is doing, and asks about Majors. She tells him that Majors lied about a lot of his military background and is very unfaithful to his wife. Majors goes down to a campaign party and rubs elbows with many of his strongest donors. Eventually, Devon finds out about the assassination attempt and hurries Governor Majors out of the campaign party. As they make their way out, they find Cobbs dead. They drive off, facing fire from nearly all sides. After they get to safety, Devon takes Majors out of the car and says that he has to arrest the Governor for murder. Majors reveals that he had been shot during the escape, and as police arrive, it looks like Devon had assassinated Majors. Later, Graham is informed that the assassination was a success and Devon is now in prison.
5925279;Orphans Of The Storm;"Just before the French Revolution, Henriette takes her close adopted sister, Louise, to Paris in the hope of finding a cure for her blindness. She promises Louise that she will not marry until she could see to approve her husband. Lustful aristocrat de Praille  meets the two outside Paris. Taken by the virginal Henriette's beauty, he has her abducted and brought to his estate where a lavish party is being held, leaving Louise helpless in the big city. An honorable aristocrat, the Chevalier de Vaudrey helps Henriette to escape de Praille and his guests by successfully fighting a duel with him. The scoundrel Mother Frochard, seeing an opportunity to make money, tricks Louise into her underground house to be kept prisoner. Unable to find Louise with the help of the Chevalier, Henriette rents a room, but before leaving her de Vaudrey comforts and kisses the distressed woman. Later, Henriette gives shelter to admirable politician Danton, who after an attack by Royalist spies following a public speech falls for her. As a result, she runs foul of the radical revolutionary Robespierre, a friend of Danton. Mother Forchard forces Louise into begging. Meanwhile, de Vaudrey visits Henriette with a proposal of marriage, and she refuses him. After expressing love for each other, he promises Henriette that Louise will be found. King Louis XVI orders Henriette to be arrested, due to his disapproval of de Vaudrey's choice of wife, and the Chevalier is also sent away, while his Aunt visits Henriette. During the meeting, Louise is heard singing outside, where Frochard has told her to walk blindly and sing. Henriette calls out from her upstairs balcony, but the panicked Louise is dragged off by Frochard and Henriette is arrested and sent to a women's prison. Louise and Frochard's begging continues with the other two Frochards, and before long the Revolution begins. A battle between the Royalist soldiers and the people allied with the police, who are successful, results in aristocrats being killed and the prisoners of the ""Tyrants""  being freed. A people's 'rag-tag' government is formed, and Forget-not takes his revenge against de Praille. Robespierre and Forget-not send Henriette and her lover, the Chevalier de Vaudrey, to the guillotine, for hiding de Vaudrey, an aristocrat, who returned to Paris to find her. However, Danton manages to obtain a pardon for them. After a race through the streets of Paris he just manages to save Henriette and offers her to the Chevalier, when the two orphans unite. A doctor restores Louise's sight, she approves marriage between Henriette and the Chevalier, and a better organized Republic forms in France."
26499399;Agent Vinod;{{Plot}} In the Dasht-E-Margoh desert in remote Afghanistan, inside a Taliban camp, an ISI official, Col. Huzefa , is interrogating a captured man  suspected to be a Research and Analysis Wing  agent. The man offers up details about RAW's operations in Afghanistan in exchange for money and safe passage across the border. He betrays his colleague, Major Rajan , who has also infiltrated the camp. This is only a ruse, as both overpower their captors and fight their way out of the camp. Along the way, they rescue a girl called Farah . The man is actually a RAW agent and his nom-de-guerre is Agent Vinod. In New Delhi, Agent Vinod enters RAW headquarters to meet his boss Hassan Nawaz . Nawaz shows him Major Rajan's final message from Russia. Just as he completes his message, Rajan is killed by a man who has a scorpion tattoo on his forearm. Nawaz asks Vinod to find out what '242' is. Vinod travels to Moscow, and enters a nightclub owned by Abu Nazer . He manages to capture and interrogate Nazer, who tells him a man called Freddie Khambatta is to smuggle the million to Morocco. Vinod is almost captured by Nazer's men, but manages to escape, killing Nazer in the process. Vinod boards a flight to Marakkesh, Morocco. Freddie Khambatta turns out to be the flight steward. Vinod picks him up from the airport, only to assume his place. As Freddie, Vinod meets local mafia boss David Kazan , who is accompanied by his personal  doctor, Ruby Mendes . Kazan suspects Vinod, and gets Ruby to administer him a truth serum. Vinod blurts out that he is a RAW agent and killed Abu Nazer. Kazan confronts Vinod when he regains consciousness, but Vinod manages to convince him he is Freddie Khambatta, and explains he had to kill Abu Nazer to protect the mission. He manages to hack Kazan's phone and finds out that a MI6 agent is reaching Morocco the following day. In the meantime, Vinod gets closer to Ruby, and tries to find out what '242' is. Ruby is actually Iram, a British-Pakistani who is working undercover for the ISI. Vinod goes to meet the MI6 agent and finds him murdered in his room with strong pointers that the murder was committed by Ruby. He gets an invitation card from the murdered agent's room for a private auction. He learns that many international terrorist groups are converging at an antiques auction in Marakkesh to purchase '242'. Vinod brings Ruby to the auction, where Kazan is also present along with Jagadishwar Metla . Vinod spots an LTTE agent he had encountered previously, and from him, learns that '242' is actually the detonator for the nuclear device, disguised as an antique volume of Omar Khayyam's 'Rubaiyyat'. A bidding war ensues, and Kazan manages to secure the detonator. In Chaman, Baluchistan, the head of the ISI is murdered by Col. Huzefa, who is actually part of a group of rogue ISI colonels planning an attack on India. In Morocco, Kazan locks the detonator with a password, and hands it over to Colonel , who has arrived in Morocco. Iram runs into the real Freddie Khambatta, and finds out Vinod is a RAW agent. Managing to escape from men trying to kill them, both agree to work together to prevent the nuclear device from falling into the wrong hands. Ruby returns to Kazan's estate only to find it ransacked and Kazan shot dead by 'Colonel'. 'Colonel' captures Ruby and asks her to reveal the whereabouts of Agent Vinod. He plants a sniper next to the hotel where Agent Vinod is to rendezvous with Ruby. The sniper takes a shot at him but Vinod manages to escape and is admitted to a hospital. The assassin reaches the hospital in the guise of a doctor and tries to administer a venom injection to Vinod. Vinod spots the scorpion tattoo on the doctor's forearm and overpowers him, killing him. He then clears his way out of the hospital to find Iram. 'Colonel' who is now in possession of the detonator, has reached Latvia to acquire the bomb. He enlists Iram to seduce an airport security employee to get his ID card. Iram succeeds in doing so, and 'Colonel' provides the ID card to his man, who is to transport the bomb out of Latvia. Colonel also sets up a rigged bomb so that both the airport employee and Iram die in the blast. Vinod arrives and as he interrogates Iram, the blast occurs, giving Iram the realization that she was being set up by the Colonel. Vinod and Iram join hands and try to capture the Colonel and the bomb. Iram tells Vinod that the Colonel has called for a meeting at Karachi with fugitive don Pasha who can also be in the plot. The Colonel gets the Rubaiyat and tells his men to kill Vinod and Iram. However, Vinod manages to kill them all. Iram and Vinod reach Karachi, where they meet Farah, who is a dancer. With her help, they enter the wedding attended by an Indian mafia don . There, they learn that Col. Huzefa and the don have agreed to smuggle the nuclear device from Karachi into India via the sea route. However, they are captured by Col. Huzefa, from whom they learn the target of the bomb is New Delhi. They manage to escape, and make it to New Delhi, where they try to find the location of the bomb. They find that the Colonel is staying with an ISI/Lashkar agent, who is an old professor. Iram finds the professor's map, which is of the bus route that Jimmy is taking with the armed bomb. Iram hurries to the exhibition where Colonel is hiding as a pilot. Iram runs into 'Colonel', and is shot, but points him out to Indian security forces, who kill him. Eventually, Vinod tracks down the bomb and takes the bomb up in a helicopter to detonate it as far away from the city as possible. Iram realizes that David Kazan had set the password to the detonator and asks Vinod to try the name of Kazan's camel. The bomb is defused but Iram dies of gunshot wounds. Later Vinod sees a recording, showing Metla planning the attack. Vinod accuses Metla and the Zeus group for murdering millions for making money at the global stock exchanges and starting a nuclear war in sub-continent for geo-political reasons. Metla mocks Vinod, telling him world affairs are too complex for 'lowly police officers' to understand. However, Vinod is wearing a wire, and London cell of the Lashkar-e-Toiba are listening in. Realizing that they have been manipulated by Metla into almost starting a war with India, with the Pakistan government violently cracking down on them, the Lashkar sends a suicide bomber  to assassinate Metla at a function in his honor. Metla is killed, but posthumously feted as a great philanthropist. On a beach in Cape Town, the beautiful Russian girl who first acquired the nuclear device is seen sunbathing. She looks up to find Agent Vinod smiling at her. It is apparent Vinod has moved on to his next mission.
35764248;Yeh Jo Mohabbat Hai;The film begins with the birth of Karishma  and Karan  on the same day in the same hospital. 23 years later, unknown of their family backgrounds, they meet each other one summer at Krakow University Poland and fall in love. When Karan finds out her family background, he starts avoiding Karishma. What happens thereafter is a succession of interesting events that you would get to see in this musical extravaganza from the house of Shakti Samanta which made some memorable romantic films like Aradhana, Kati Patang, Amar Prem, Kashmir Ki Kali and others. http://www.gomolo.com/yeh-jo-muhobat-hai-movie/42248/
26393786;3 saisons;The film tells three stories. The first two are about two couples whose lives are extreme opposites but they share one thing in common: an unexpected pregnancy. Carmine and Sasha live in a carefree world and the arrival of a child blows their middle-class life to the ground: behind the illusion of their fancy condominium and their successful careers hides a couple that is in pain and living with secrets and lies. Meanwhile, Justine and Seb are freedom seekers that live day by day on the streets of Montreal. These two young squeegee kids are hoping for a better future, but in the meantime seem to be content with small-time jobs. Justine's pregnancy catches Seb off guard as he has better things to do than to be a father. Their violent relationship makes getting an abortion the obvious choice. Yet things just get worse. In the third story, Stephen Decker is a 50-something father who has lost everything, his wife, his only child, and his inner peace. Now he has found a new purpose for his life: revenge, which brings him from Calgary to Montreal as he attempts to hunt down his daughter's murderer. What he finds is far from what he expected, and five destinies converge, for better and for worse.
27997130;Demobbed;Three young Russians from very different walks of life involutarily enter the military to escape their past.
7429667;Saved by the Bell: Wedding in Las Vegas;"{{plot}} The movie begins with a Three Stooges style gag involving paintball, Slater, Zack, and Screech. The movie's mood is interrupted when Zack returns home and discovers that his father disapproves of Zack's upcoming wedding to Kelly, and thus will not fund the ceremony. Zack tells his mother Melanie that because his father won't support him, he will pull off some kind of wedding with the $1,200 he has. Melanie gives Zack two free passes to stay at the Stardust Hotel in Las Vegas for the time he will be there. The next day, Kelly, Slater, Screech and Lisa arrive at Zack's house and begin packing their cars for the trip to Las Vegas. With the girls in one vehicle and the guys in the other, Zack makes a bet with Lisa that the guys will make it there first. The girls accept the bet and that's when the troubles begin. Before setting out, the boys take a brief stop to look one last time at Bayside High School, where they first met as a group. As they race down a back road, the guys are pulled over by a local redneck sheriff who hates tourists. He asks them for the truck's registration, which Slater doesn't have. The sheriff then arrests them under suspicion of theft. Meanwhile, on another back road, the girls burn out their radiator after their fan belt breaks leaving them stranded in the desert. Finally, a man by the name of Kurt Martin appears walking down the road. He tells them that he was teaching school on a nearby Indian Reservation and he also is on his way to Las Vegas. He fixes the fan belt by using Lisa's expensive belt and replenishes the radiator with the girls drinking water. In return, he asks to be driven to Las Vegas. The girls get to Las Vegas first, and they run into Kurt again working as a bellhop at the Stardust Hotel where they are staying. Meanwhile, the boys get booked, photographed and thrown into a jail cell with a yuppy murderer, named Herb, and a biker/poet, named Ray. Finally the sheriff decides that the guys aren't suspects when he learns that the stolen Bronco was found and the real culprits arrested in San Diego. But thanks to Screech's big mouth of giving the fact that they have $1,200, the Sheriff extorts the money from Zack to let them out of the jail. In Las Vegas, the girls admire the $4 million Considine Diamond on display in the Stardust lobby. They decide to treat themselves to a manicure and the works at the hotel spa while they wait for the guys to show up. That evening, the guys finally arrive at the Stardust, and Slater eyes a pretty girl in the lobby. Lisa and Kelly see the rest of the guys and they are reunited. But Zack doesn't tell Kelly about losing nearly all of his money he plans to pay for the wedding. The next morning, in an attempt to earn back their money, the guys attempt to get work as caddies at a golf course. Here Slater once again runs onto the pretty girl, whose name is Carla, and she works as a cashier at the pro shop. After Screech accidentally drives the golf carts into a pond, the guys get fired and earn no money. Later that afternoon at the Stardust, the guys and girls play around in the hotel pool. Here, Slater again runs into Carla who agrees to go out with him. But two mysterious thugs oversee this. Meanwhile at the hotel's restaurant, Zack and Screech run into Bert Banner who overhears their money problem and offers them jobs as male escorts. At first Zack refuses, but realizing that they can earn $200 a day, he and Screech agree. The next morning, Bert trains Zack and Screech as escorts at his office, making Zack late for a meeting with a wedding coordinator which angers Kelly. Zack tells Kelly that there is nothing wrong with him and tells her that he is still willing to go through with the wedding. That evening, Screech gets his escort assignment: a heavyset, southern woman named Diana that rides around in a pink limousine. Diana picks Screech up and takes him to a formal dance club where she attempts to tango him to death. Meanwhile, Zack is forced to dine with Kelly at the Top of the Strip Restaurant at the Union Plaza Hotel while he dines at the same time with his escort: a Russian woman named Katrina. But Kelly soon figures out what's going on. After Kelly follows Zack to Katrina's table, she tells him that the wedding is off and storms out. After Zack leaves the restaurant depressed, Slater arrives at the same restaurant with Carla. Zack goes to Kelly's room at the Stardust, but she and Lisa won't let him in. Zack goes into his room next door and climbs out onto the balcony to climb over the railing to get to Kelly's balcony to talk to her. Back at the restaurant, Slater's date is interrupted when Carla's ex-boyfriend Freddy Silver, a mobster, arrives and yells at her for going behind his back in seeing someone else. When Slater knocks Freddy down, he and Carla are forced to run when the two thugs appear, who turn out to be Freddy's bodyguards. Slater and Carla run back to their room at the Stardust. But when they go out onto the balcony, they surprise Zack who slips and almost falls. In the girls room, Zack explains everything to Kelly and she forgives him. Next, Carla tells the gang that Freddy wants her and all of them dead because she knows that he's in town to steal the Considine Diamond. Lisa gets Kurt to help smuggle Slater and Carla out of the hotel by putting them in a luggage rack. But when they get to the hotel's main entrance, Screech, returning from his escort assignment, knocks over the luggage rack, exposing Slater and Carla. So Zack grabs Screech and the four of them get into Slater's Bronco. Freddy's thugs commandeer a taxi and take off after them, followed by Kelly, Lisa and Kurt in Lisa's BMW. A car chase ensues. Zack, Slater, Screech and Carla abandon their Bronco in a traffic jam at the end of Fremont Street and escape by hiding out in a wax museum by impersonating waxwork figures. But on the street, the four are spotted again by Freddy's thugs who chase them into a casino. The guys and Carla sneak into a Las Vegas dance show dressed as showgirls. But backstage, they're all captured by the thugs as well as Lisa, Kelly and Kurt who stumble by. The gang is taken to Freddy's room where they fail to talk their way to freedom. But Kurt suddenly announces that he is the son of the Stardust Hotel owner and he tells Freddy that he can get him to the diamond. Freddy still refuses to let any of them go and he forces Kurt to take them to the vault where the diamond is. Kurt opens the vault, and when Freddy and one of his thugs go in, Zack, Slater and Screech once again pull off their ""Three Stooges"" routine and trick the thug guarding them. They push him into the vault and the gang locks Freddy and his two thugs in it. After everything is resolved, the gang immediately goes to the nearest wedding chapel for Kelly and Zack to get married. The Silver Bells Chapel is run by Bert Banner! Just as he is about to marry them, Derek and Melanie Morris burst in. They tell them that Slater had earlier called them and convinced them to respect Zack and Kelly for what they are doing, so they have a change of heart: they now support Zack and Kelly's marriage. A few days later, there is a wedding held in a park near the Stardust Hotel, with Lisa being the Maid of Honor and Screech being Zack's best man. The wedding march begins and Kelly is escorted down the aisle by her father, Frank Kapowski. As the ceremony begins, Jessie Spano suddenly bursts in saying that she couldn't miss the wedding for the world, making the gang of Bayside complete. A montage shows Zack and Kelly's up's and downs from ""Saved By the Bell"" from 9th grade to the college years. Zack and Kelly recite their vows, the minister pronounces them man and wife. After the ceremony, Zack and Kelly are congratulated one by one by the gang as well as Mike Rogers, Alex Tabor and even Richard Belding. Kelly gets a tearful congrats from Jessie. Slater gives a toast to all assembled who include Kurt and Carla. Kelly's parents Frank and Carol, congratulate her and Melanie and Derek congratulate Zack. That evening, Lisa and Kurt  say goodbye to Zack and Kelly who are packing their stuff into a limo to take them on their honeymoon. Screech gives them a tearful goodbye as do Slater and Carla . Slater says: ""It's the end of an era."" Kelly throws the bouquet to Screech who catches it. Then Diana suddenly appears and chases Screech away. Zack and Kelly then take off in the limo as the screen fades to the credits."
30866673;Billa 2;David Billa , a Sri Lankan refugee arrives at the city of Rameswaram in a boat. He is interrogated by a corrupt police officer before he is allowed to enter the refuge camp . At the shelter he befriends Ranjith  and others. After a series of events the corrupt police officer Raghubir Sinha ([[Krishna Kumar  conspires against them, but is eventually killed by Billa. Soon, Billa and Ranjith are made to transport fish from Rameshwaram to Chennai. But the fishes had diamonds hidden them and as per the plot they get caught in the check post . Soon after realizing what had happened he kills all the cops and delivers the fish on time to Selvaraj  who recruits them for his illegal activities . He then goes back to meet his elder sister  and her daughter Jasmine  in a church. When they see his gun, they realize that he is involved in crime, and he is forced to leave the church. Kotiswara Rao  comes to meet Selvaraj and expresses his grievances that he was unable to sell cocaine in Goa. Billa promises to sell it and sets out to meet a local thug who betrays them and one of Billa's friend gets killed in the process. Billa evades the scene with both the money and the cocaine. He goes to meet Abbasi  in Goa who is the boss of Kotiswara Rao. He likes Billa and recruits him. He also introduces his girlfriend Sameera  to him. After a party held at his club he receives a phone call from the Russian mafia led by Dimitri  telling him that his arms consignment has been held by the Indian coastal guards and he asks for his help. Billa and Ranjith retrieve the consignment for him. Both are congratulated by Dimitri for their work. After Billa's sister dies, he brings back Jasmine with him to live in a big villa. Then he goes to Russia to meet Dimitri who happens to own an arms and ammunition manufacturing unit, with Kotiswara Rao where he signs a deal with Dimitri without the knowledge of Abbasi in presence of Jagdish ([[Rahman . Abbasi became furious and Kotiswara Rao adds fuel to the fire. Abbasi turns against Billa, and eventually gets killed by him in the series of events. Now Billa becomes the most powerful crime lord extending his business without any boundaries . Dimitri meets David Billa and asks him to provide a safe passage for the arms consignment through India. Billa denies it as his payment intended was very low . Angered by the wrath of David Billa he hires Kotiswara Rao, along with a government minister and his son to eliminate Billa . They conspire a plot to eliminate Billa and they kidnap Jasmine. Billa rescues her and he informs Sameera to come to the church to take Jasmine away to Malaysia to safety . But Sameera conspires against them and the goons with the minister's son arrive and held both Billa and Sameera captives. Billa is stabbed by one of the goons . After a verbal argument between them, the minister's son slits Jasmine's throat. Unable to witness the death of his love, Billa kills all the goons including the minister's son . Meanwhile in Russia, Dimitri is having an auction for sale and kotiswara Rao is also present with him . He shows his factory in his computer via a series of webcams and Billa is seen destroying his factory . He also sees his delivery train go off course . Angered with fear he kills Kotiswara Rao for not killing Billa as promised and he sets out himself to finish the task . The delivery train is blown by Billa and he encounters Dimitri on his helicopter. After an intense battle, Billa kills Dimitri by throwing him out of the helicopter. In the concluding scene, Billa and Ranjith board a plane to Malaysia, and the former's goons eliminate the rest of the conspirators including Sameera.
34501845;Luv Shuv Tey Chicken Khurana;Omi Khurana’s London dream has just ended. On the run from a dangerous UK gangster who he owes money to, Omi returns to his native village in Punjab, pretending to be a well-heeled London lawyer. Much has changed since Omi ran away from home a decade back after stealing money from his doting grandfather, Darji. The old man has since become senile and most importantly, forgotten the secret recipe of “Chicken Khurana” a dish that made the Khurana dhaba  famous across Punjab. Omi’s childhood sweetheart, Harman is soon to be married to his cousin, Jeet, though neither seems too happy about it. Adding to the quirkiness of the Khurana family is a free loader uncle, Titu, who once did a stint at a mental asylum. Will Omi be able to cover his deceit and lies for long, even as he tries to recover the lost recipe of “Chicken Khurana” – the family’s only hope to reclaim their pride & wealth. Luv Shuv Tey Chicken Khurana{{cite web}} – a delectable comedy served up this 2nd November by the team that gave you Khosla Ka Ghosla & Dev D.
30622939;Dark and Stormy Night;"On a dark and stormy night in the 1930s, a number of people gather at an isolated country estate to hear the reading of the will of the wealthy Sinas Cavinder, including: wealthy nephew Burling Famish Jr.  and his wife Pristy ; Pristy's dim-witted lover Teak Armbruster ; big-game hunter Jack Tugdon ; the foppish Lord Partfine ; elderly Mrs. Hausenstout ; kindly Seyton Ethelquake ; and the fragile Sabasha Fanmoore , Cavinder's ward. They are joined by rival reporters Eight O'Clock Faraday  and Billy Tuesday  along with cab driver Happy Codburn , to whom Faraday owes ""toity-five cents"" . The party grows by two when psychic Mrs. Cupcupboard  and ""stranded motorist"" Ray Vestinhaus  arrive unexpectedly. The large group gathers in the home's parlor so that lawyer Farper Twyly  can read the will. Before Twyly begins, the guests note the unusual threats surrounding the estate: Sabasha has been the subject of mysterious death threats; a serial killer known as the ""Cavinder Strangler"" is still at large and in the area; and it happens to be the same night on which the 300-year-old ghost of Sarah Cavinder is supposed to return. Twyly reads the will, revealing that some characters receive trivial gifts and other substantial ones. The bulk of the estate is given to Sabasha, but with the clause that upon her death the estate would then be given to Burling. Twyly then reveals the existence of an additional letter that amends the will; he discovers that it has been stolen, but assures the group that he and only he knows the contents. Before he can recite the letter, the lights are turned off. When they are turned back on, the group discovers that Twyly has been stabbed to death. When Ray tells the group that the only bridge back to town collapsed behind him, Faraday and Tuesday suggest that they all wait until morning for the police to arrive. However, at the stroke of midnight, Pristy is strangled by a masked killer. Dr. Van Von Vandervon  arrives and announces that he's tracked an escaped lunatic to the house, but because of the nature of his work , he is not sure what the patient looks like, or even if it's a man or woman. Over the course of the evening, the group attempts to find both the letter and clues leading to the killer. A seance is held by Mrs. Cupcupboard, but the spirit  is of no help. Mrs. Hausenstout occasionally pops up with a gorilla  in tow, and a police inspector  arrives--and is promptly killed. As the night progresses, Jack, Teak, Seyton and Dr. Von Vandervon are murdered, as is Archie the cook . Happy discovers a woman  locked in an attic room. Although the group assumes she is the ghost of Sarah Cavinder, the housemaid Jane  tells them that she is Thessaly, the confrontational and slightly insane daughter of Sinas Cavinder. Jane also knows the contents of the letter and tells Faraday and Tuesday that the letter makes Thessaly, not Sabasha, the inheritor of the estate. Faraday and Tuesday track down and confront the guilty parties--Burling and Sabasha, who began the night working independently but who later ""joined forces"" to knock off their rivals to the inheritance. Faraday and Tuesday also deduce that the real Sabasha is dead and that the woman pretending to be her is actually Dr. Von Vandervon's escaped lunatic. Burling threatens to blow up the house unless Faraday and Tuesday turn over the letter, but he is accidentally electrocuted after being confronted by Thessaly. Ray appears and admits that he is actually Bax Tremblay, a police investigator working undercover. He, Faraday, and Tuesday attempt to apprehend the false Sabasha, but she strangles herself to death to avoid capture. The next morning, Thessaly takes possession of the estate. Faraday proposes marriage to Tuesday and she accepts; the two of them agree to share their newspaper ""scoop."" They are driven away by Happy, who belatedly realizes that because he left the cab's meter running all night, Faraday owes him $87.42."
1373219;Darkness;"Forty years after an unfinished occult ritual resulted in the disappearance of six children, an American family has moved into a never-before inhabited house in Spain. The mother, Maria , wants to get the place in order, while the father, Mark , goes to work, and their children, teenager Regina  and her younger brother Paul , try to settle into their daily routines. It helps that Mark's doctor-father, Albert Rua  has furnished them with their residence and is nearby, especially when Mark begins to suffer from some mental breakdown attacks that periodically reoccur. Regina is not only worried about him, but also Paul who is now scared of the dark for the first time. The young boy has reason for that, however, as there seems to be some sort of supernatural force beneath his bed. Furthermore, there are instances when figures of children are seen standing in the shadow and darkness, watching the family. As Paul becomes more scared and their father increasingly unstable, Regina eventually figures out it must have something to do with their home where the power is lost everyday. With the help of her new friend, Carlos , the two eventually meet the man, Villalobos , who designed the house, and learn that it was built for a supernatural ritual requiring the sacrifice of seven children  to coincide with an eclipse that only occurs every forty years. With the next one quickly approaching, and now armed with the knowledge that the earlier occult ritual needs one more death to be completed, Regina races to make sure that Paul is not the final victim.  Taking a shortcut through her grandfather Albert's house, Regina finds out that her grandfather is, in fact, a member of the cult which has been performing these satanic rituals. Her grandfather explains that in the ritual forty years ago, there actually were seven children in the original ritual, the seventh child being none other than Regina's father, Mark. Albert did not sacrifice his son because at the last minute he realized that he did not love Mark. Waiting 40 years he has brought Mark and his family to the house with the intention of making sure Mark is sacrificed during this eclipse by ""hands that love him."" Armed with this knowledge, Regina races back to her home to find her father in the midst of another nervous breakdown, choking on pills as the eclipse begins. Maria tries to perform a tracheotomy on him, but is unable to bring herself to make the cut. Regina volunteers to, but inadvertently causes his death. Since Regina genuinely loved Mark, the ritual is finally complete. The darkness then takes the form of Regina and Paul, convincing their mother to turn off the lights. The darkness kills Maria, and then takes the form of Regina's friend Carlos, who picks them up in his car. The real Carlos arrives at the house, only to be killed by the darkness. The movie ends with the fake Carlos drives Regina and Paul into a dark tunnel, where it is implied that the darkness kills Regina and Paul."
2311219;Munich;"{{Plot}}  The film begins with a depiction of the events of the 1972 Munich Olympics. After the killings, the Israeli government devises an eye for an eye retaliation; and a target list of 11 names is drawn up. Avner Kaufman , an Israeli-born Mossad agent of German-Jewish descent, is chosen to lead the assassination squad and is given the assignment over tea at the home of Prime Minister of Israel Golda Meir. To give the Israeli government plausible deniability and, at the direction of his handler Ephraim , Avner resigns from Mossad; and the squad operates with no official ties to Israel. Avner is given a team of four Jewish men: Steve , a South African driver; Hans , a document forger; Robert , a Belgian toy-maker trained in defusing explosives; and Carl , a former Israeli soldier who ""cleans up"" after the assassinations. Avner and his team set about tracking down the 11 targets with the help of a shadowy French informant, Louis . In Rome, the group tracks down their first target, Abdel Wael Zwaiter, who is broke and living as a poet. The group follows him to his apartment building, and Avner and Robert shoot him dead. In Paris, Robert pretends to be a journalist interviewing their second target, Mahmoud Hamshari, about the Munich massacre. He plants a bomb in Hamshari's phone that is set to be detonated by a remote key. Carl is to dial Hamshari's number from a public telephone booth after Hamshari's wife and daughter have left. However, while a large truck obscures their view, the daughter runs back inside to retrieve something. Carl calls the number, and the girl picks up; but Avner aborts the mission before Robert, who cannot see what is going on, triggers the explosion. When the girl leaves, Carl telephones the number, asks the man who answers if he's Hamshari; and, upon affirmation of name, Robert detonates the bomb. In Cyprus, the team kills the next target, Hussein Al Bashir , by planting a bomb in his hotel room beneath his bed. Avner gets a room next to Al Bashir and turns off his bedroom light, the signal to proceed. When Robert detonates the bomb, the explosives almost kill Avner and injures a newlywed couple next door. The group meet later aboard a boat in the Cyprus harbour to discuss the errors in the mission. Robert insists that the explosives he used were far more powerful than what he expected. It is revealed at this juncture that Louis provided the explosives and that he is also helping with the logistics of the hits through Avner. Avner then meets with Louis in Paris and he gives the team information on three Palestinians in Beirut: Muhammad Youssef al-Najjar ; Kamal Adwan; and Kamal Nasser, a Palestine Liberation Organization  spokesman. Ephraim refuses to let them handle the mission themselves. Avner insists that he will lose Louis' trust if the operation is carried out by the Israel Defense Forces . Ephraim relents, allowing the team to accompany the IDF commandos. In Beirut, Steve, Robert, and Avner meet up with a group of Sayeret Matkal IDF soldiers. They penetrate the Palestinians' guarded compound and kill all three. In Athens, Louis has provided the team with an apartment. During the night, four PLO members, who have rented the same apartment as a safe house, enter the dwelling. After a tense confrontation with guns drawn, Robert defuses the situation by claiming that his squad are members of the Basque separatist Euskadi Ta Askatasuna , Red Army Faction , and the African National Congress . Avner discusses Middle East politics with the group's leader. Avner's group carries out their next assassination, that of Zaiad Muchasi, by installing a remote-controlled bomb in Muchasi's TV set. However, the bomb does not detonate. Hans walks into the hotel, forces his way and throws a grenade that sets off the bomb, killing Muchasi. The squad exchanges gunfire with Muchasi's bodyguards. In the chaos, they are forced to take the hotel manager hostage; and Robert reveals that he doesn't actually build bombs, but just defuses them. Louis provides the squad with information on Ali Hassan Salameh, the organizer of the Munich Massacre. Avner learns from Louis that the CIA have a deal with Salameh wherein they protect and fund him in exchange for his promise not to attack US diplomats. The squad moves to London to track down Salameh, but they are not able to accomplish the assassination when Avner is suddenly approached by several drunken Americans. It is implied the said Americans are actually CIA agents. Avner is propositioned by a woman  in the hotel but declines. Afterward, Carl is killed by the same woman, who Avner learns is an independent Dutch contract killer. Robert questions the morality of the entire mission; Avner listens to him and asks him to take a break. The remaining squad tracks the Dutch assassin to the Netherlands and kills her without a glitch. Afterwards Avner, Steve and Hans discuss the futility of the mission. Later, Hans is found stabbed to death and left on a park bench while Robert is killed in an explosion in his workshop. Avner and Steve finally locate Salameh in Spain; however, their assassination attempt is thwarted by Salameh's guards. A disillusioned Avner flies to Israel and then to his new home in New York City to reunite with his wife and their child. In a fit of paranoia, he storms into the Israeli consulate and screams at an employee whom he believes to be a Mossad agent to leave him and his family alone. Ephraim comes to New York to urge Avner to rejoin Mossad. In the final scene, Avner openly questions the basis and effectiveness of the operation, and Ephraim admits that there was no evidence linking any of the targets to the Munich massacre. In a show of respect, Avner asks Ephraim to break bread with him, but because he has refused to return to Israel, Ephraim rejects him and leaves. Avner leaves as well. During the last scene, the camera pans across the New York City skyline and stops with the Twin Towers in the center of the scene. A postscript notes that 9 of the 11 men targeted by Mossad were eventually assassinated, including Salameh in 1979."
